2.563369476376621460e+05,4.090968218414616305e+06,8.770000000000000284e+01
2.563664662262962956e+05,4.090988546081795357e+06,8.779999999999999716e+01
2.563950495041675749e+05,4.091009512116061989e+06,8.770000000000000284e+01
2.564235458487499272e+05,4.091031136635660660e+06,8.770000000000000284e+01
2.564528898921197397e+05,4.091053132583815604e+06,8.840000000000000568e+01
2.564829507547318353e+05,4.091075012266114820e+06,8.920000000000000284e+01
2.565126672987527272e+05,4.091096403162089642e+06,8.959999999999999432e+01
2.565405500861870823e+05,4.091117196053962689e+06,9.000000000000000000e+01
2.565661882447830285e+05,4.091138083058783319e+06,9.050000000000000000e+01
2.565897383575115819e+05,4.091159746226263233e+06,9.200000000000000000e+01
2.566117226890586026e+05,4.091182418917777482e+06,9.379999999999999716e+01
2.566323408964883711e+05,4.091205540576213039e+06,9.450000000000000000e+01
2.566512421824738849e+05,4.091227857582756784e+06,9.509999999999999432e+01
2.566682425014417677e+05,4.091248189132968895e+06,9.529999999999999716e+01
2.566831226112761651e+05,4.091265417984346393e+06,9.540000000000000568e+01
2.566959665641380707e+05,4.091279229227236472e+06,9.550000000000000000e+01
2.567073661127364612e+05,4.091290197524803225e+06,9.550000000000000000e+01
2.567184602692955814e+05,4.091299489215930924e+06,9.559999999999999432e+01
2.567308672598086705e+05,4.091308380449583754e+06,9.559999999999999432e+01
2.570267176923113584e+05,4.091428931732699741e+06,1.154000000000000057e+02
2.570535300303468248e+05,4.091440359091493767e+06,1.187000000000000028e+02
2.570782771093311312e+05,4.091455832855150569e+06,1.202999999999999972e+02
2.571006752053435484e+05,4.091474612528500613e+06,1.212999999999999972e+02
2.571208945547766343e+05,4.091495638861019164e+06,1.229000000000000057e+02
2.571399219915525755e+05,4.091517920558700338e+06,1.240999999999999943e+02
2.571596245693677629e+05,4.091540875768324360e+06,1.242999999999999972e+02
2.571817869068462460e+05,4.091563667615829967e+06,1.230999999999999943e+02
2.572072583797937550e+05,4.091584981260394678e+06,1.242000000000000028e+02
2.572353647375651344e+05,4.091603612309741788e+06,1.280000000000000000e+02
2.572642263202714967e+05,4.091619307712723501e+06,1.289000000000000057e+02
2.572922822485470970e+05,4.091633108073679265e+06,1.298000000000000114e+02
2.573193969326507649e+05,4.091647109824046027e+06,1.291999999999999886e+02
2.573463789744420210e+05,4.091663301585037261e+06,1.240999999999999943e+02
2.573734944472378411e+05,4.091682112141265534e+06,1.207999999999999972e+02
2.574006933584328508e+05,4.091702824862676673e+06,1.232999999999999972e+02
2.574274259093158180e+05,4.091724270470991265e+06,1.222000000000000028e+02
2.571556441742977477e+05,4.092576870303895324e+06,1.025000000000000000e+02
2.571765252030944685e+05,4.092545774620297365e+06,1.032999999999999972e+02
2.571977772526847839e+05,4.092515455716942903e+06,1.054000000000000057e+02
2.572187290907543502e+05,4.092485239957633428e+06,1.052000000000000028e+02
2.572390358203403885e+05,4.092454123355439398e+06,1.050000000000000000e+02
2.572584907498567773e+05,4.092421511317053344e+06,1.045000000000000000e+02
2.572769706385042227e+05,4.092387282820184249e+06,1.084000000000000057e+02
2.572942597080287524e+05,4.092352045767928008e+06,1.137999999999999972e+02
2.573107827801370295e+05,4.092316668916929979e+06,1.179000000000000057e+02
2.573271087684310041e+05,4.092282555136862211e+06,1.182000000000000028e+02
2.576622269321141066e+05,4.091792082133726683e+06,1.290999999999999943e+02
2.576822132232218573e+05,4.091764153035580181e+06,1.296999999999999886e+02
2.577018931276636140e+05,4.091735944752864540e+06,1.285000000000000000e+02
2.577216176590927353e+05,4.091707040287743788e+06,1.232000000000000028e+02
2.577414525700832019e+05,4.091677351697153877e+06,1.134000000000000057e+02
2.577610744962386379e+05,4.091647427819181234e+06,1.062999999999999972e+02
2.577802478521504090e+05,4.091617869372139685e+06,1.020000000000000000e+02
2.578953000000003958e+05,4.091579599999999162e+06,9.831000000000000227e+01
2.578642999999999593e+05,4.091595599999999162e+06,9.662999999999999545e+01
2.578326000000003260e+05,4.091611700000000186e+06,9.856999999999999318e+01
2.578003999999980151e+05,4.091627899999998510e+06,1.031299999999999955e+02
2.577682999999992899e+05,4.091644400000001770e+06,1.088499999999999943e+02
2.577366999999996042e+05,4.091660899999999907e+06,1.148299999999999983e+02
2.577056000000005588e+05,4.091677700000000652e+06,1.202500000000000000e+02
2.576750000000011350e+05,4.091694599999999627e+06,1.248100000000000023e+02
2.576445000000003201e+05,4.091711700000000652e+06,1.276500000000000057e+02
2.576136000000003551e+05,4.091728999999999534e+06,1.289000000000000057e+02
2.575820999999990163e+05,4.091746499999999534e+06,1.287599999999999909e+02
2.575503000000005122e+05,4.091763899999999907e+06,1.267500000000000000e+02
2.575182000000008265e+05,4.091780399999999441e+06,1.241800000000000068e+02
2.574856999999988475e+05,4.091795100000000093e+06,1.223199999999999932e+02
2.574523000000001048e+05,4.091806499999999069e+06,1.217000000000000028e+02
2.574177000000010012e+05,4.091814600000001024e+06,1.232600000000000051e+02
2.573819999999989523e+05,4.091819500000000931e+06,1.254899999999999949e+02
2.573460000000011350e+05,4.091822599999999627e+06,1.268100000000000023e+02
2.573099999999992724e+05,4.091824999999999534e+06,1.276099999999999994e+02
2.572742000000029802e+05,4.091827700000001118e+06,1.253799999999999955e+02
2.572385000000034051e+05,4.091830800000000279e+06,1.206899999999999977e+02
2.572034000000004598e+05,4.091833999999999069e+06,1.152600000000000051e+02
2.571688999999997322e+05,4.091837299999999348e+06,1.095000000000000000e+02
2.571347999999976601e+05,4.091840700000000186e+06,1.055999999999999943e+02
2.571010000000029104e+05,4.091844099999999162e+06,1.001200000000000045e+02
2.570675999999992782e+05,4.091847500000000466e+06,9.695999999999999375e+01
2.570359000000005763e+05,4.091850399999999441e+06,9.584000000000000341e+01
2.570063000000003667e+05,4.091852599999999627e+06,9.618999999999999773e+01
2.569787000000028638e+05,4.091853899999999907e+06,9.785999999999999943e+01
2.569518999999992375e+05,4.091855000000000931e+06,9.839000000000000057e+01
2.566787000000015541e+05,4.092124499999999534e+06,9.745000000000000284e+01
2.566561999999992258e+05,4.092136899999999907e+06,9.779999999999999716e+01
2.566317999999982712e+05,4.092149500000000466e+06,9.682999999999999829e+01
2.566060999999989872e+05,4.092163000000000466e+06,9.556000000000000227e+01
2.565801999999993714e+05,4.092178500000000466e+06,9.415000000000000568e+01
2.565553999999992375e+05,4.092197000000000466e+06,9.334999999999999432e+01
2.565319000000000233e+05,4.092218500000000000e+06,9.304000000000000625e+01
2.565103999999994994e+05,4.092242600000000093e+06,9.259999999999999432e+01
2.564909000000000524e+05,4.092268000000000000e+06,9.198999999999999488e+01
2.564730999999990454e+05,4.092294299999999814e+06,9.134999999999999432e+01
2.564560000000006403e+05,4.092320999999999069e+06,9.020000000000000284e+01
2.564373999999990920e+05,4.092347099999999162e+06,8.984999999999999432e+01
2.564164999999975844e+05,4.092371799999999814e+06,8.996999999999999886e+01
2.563929999999994179e+05,4.092394099999999627e+06,9.004999999999999716e+01
2.563674999999995634e+05,4.092413199999999721e+06,9.017000000000000171e+01
2.563401000000009662e+05,4.092429399999999907e+06,8.996999999999999886e+01
2.563114999999996508e+05,4.092443099999999627e+06,8.968999999999999773e+01
2.562828000000023167e+05,4.092455699999999721e+06,8.965000000000000568e+01
2.562547000000018452e+05,4.092468000000000466e+06,8.962999999999999545e+01
2.562278000000008033e+05,4.092480700000000652e+06,8.975000000000000000e+01
2.562020000000000000e+05,4.092494000000001397e+06,8.940999999999999659e+01
2.561764999999995052e+05,4.092507900000000373e+06,8.950000000000000000e+01
2.561498999999997322e+05,4.092522099999999627e+06,8.937999999999999545e+01
2.561216999999968975e+05,4.092535999999999534e+06,8.985999999999999943e+01
2.560922999999969034e+05,4.092549600000000093e+06,9.054999999999999716e+01
2.560627000000015541e+05,4.092562600000000559e+06,9.132999999999999829e+01
2.560337999999992899e+05,4.092575299999999814e+06,9.200000000000000000e+01
2.552238999999991793e+05,4.091645799999999814e+06,8.815999999999999659e+01
2.552422000000005064e+05,4.091632799999999814e+06,8.898000000000000398e+01
2.552615000000006694e+05,4.091620399999999441e+06,9.018000000000000682e+01
2.552821000000007043e+05,4.091608799999999814e+06,9.059000000000000341e+01
2.553037999999967869e+05,4.091597599999999162e+06,9.037000000000000455e+01
2.553261000000001804e+05,4.091586399999999441e+06,8.993999999999999773e+01
2.553486999999999825e+05,4.091574800000000279e+06,9.006000000000000227e+01
2.553714000000001106e+05,4.091562499999999069e+06,8.992000000000000171e+01
2.553940999999995693e+05,4.091549600000000093e+06,8.995999999999999375e+01
2.554169000000022352e+05,4.091536199999999721e+06,8.998999999999999488e+01
2.554394000000010710e+05,4.091521999999999069e+06,9.046999999999999886e+01
2.554618000000010943e+05,4.091507199999999721e+06,9.095000000000000284e+01
2.554840999999995402e+05,4.091491500000000466e+06,9.120999999999999375e+01
2.555065000000009895e+05,4.091475499999999534e+06,9.037000000000000455e+01
2.555290000000000291e+05,4.091459299999999348e+06,9.012000000000000455e+01
2.555519999999987776e+05,4.091443499999998603e+06,9.060999999999999943e+01
2.555757000000008557e+05,4.091428399999998976e+06,9.121999999999999886e+01
2.555998000000005122e+05,4.091414000000000000e+06,9.115000000000000568e+01
2.556238000000008033e+05,4.091400600000000559e+06,9.065999999999999659e+01
2.556475999999992782e+05,4.091387100000000093e+06,9.007999999999999829e+01
2.556712999999995227e+05,4.091372799999999814e+06,8.954000000000000625e+01
2.556947000000029220e+05,4.091357299999999814e+06,8.915000000000000568e+01
2.557178999999992957e+05,4.091341199999999721e+06,8.893000000000000682e+01
2.557409000000011292e+05,4.091325100000001490e+06,8.932999999999999829e+01
2.557640000000006112e+05,4.091309499999999534e+06,8.993999999999999773e+01
2.557876000000008789e+05,4.091294399999998976e+06,8.985999999999999943e+01
2.558116999999995460e+05,4.091279799999999348e+06,8.873999999999999488e+01
2.558366999999977706e+05,4.091265799999999814e+06,8.810999999999999943e+01
2.558624000000000233e+05,4.091252599999999627e+06,8.896999999999999886e+01
2.558884999999999418e+05,4.091240500000000466e+06,8.973999999999999488e+01
2.559149999999990396e+05,4.091229900000001304e+06,8.995000000000000284e+01
2.559419999999996217e+05,4.091220899999998510e+06,8.998999999999999488e+01
2.559694999999990687e+05,4.091213699999999721e+06,9.012000000000000455e+01
2.559973999999997613e+05,4.091208500000000466e+06,8.893999999999999773e+01
2.560255000000001455e+05,4.091204500000000000e+06,8.681000000000000227e+01
2.560540000000005821e+05,4.091200799999999814e+06,8.510999999999999943e+01
2.560824000000003725e+05,4.091196100000000093e+06,8.451000000000000512e+01
2.561101999999980035e+05,4.091189399999999907e+06,8.509000000000000341e+01
2.561375000000002037e+05,4.091180899999998976e+06,8.664000000000000057e+01
2.561646000000000931e+05,4.091171000000000000e+06,8.835999999999999943e+01
2.561916000000006752e+05,4.091160800000000745e+06,9.017000000000000171e+01
2.562186999999994587e+05,4.091151299999999348e+06,9.160999999999999943e+01
2.562460000000002037e+05,4.091143100000000093e+06,9.201000000000000512e+01
2.562742999999980093e+05,4.091135899999999907e+06,9.179000000000000625e+01
2.563037999999975727e+05,4.091129300000000745e+06,9.129999999999999716e+01
2.563343000000021420e+05,4.091122700000002049e+06,9.114000000000000057e+01
2.563647000000007101e+05,4.091115899999998976e+06,9.071999999999999886e+01
2.563940999999992782e+05,4.091108799999999814e+06,9.081000000000000227e+01
2.564221000000010536e+05,4.091101699999999721e+06,9.109000000000000341e+01
2.564497000000002445e+05,4.091094699999999721e+06,9.100000000000000000e+01
2.564774999999990396e+05,4.091087199999999721e+06,9.085999999999999943e+01
2.565061000000000349e+05,4.091078700000000186e+06,9.084000000000000341e+01
2.565348000000008906e+05,4.091069599999998696e+06,9.112999999999999545e+01
2.565629999999972642e+05,4.091060399999999441e+06,9.157999999999999829e+01
2.565904999999966822e+05,4.091051600000000093e+06,9.182999999999999829e+01
2.566176000000001222e+05,4.091043200000000186e+06,9.234000000000000341e+01
2.566447999999992026e+05,4.091034800000000745e+06,9.246999999999999886e+01
2.566728000000010652e+05,4.091026199999999721e+06,9.228000000000000114e+01
2.567017000000000116e+05,4.091016899999998976e+06,9.165999999999999659e+01
2.567312999999995809e+05,4.091006699999999721e+06,9.134000000000000341e+01
2.567614000000009546e+05,4.090995999999999069e+06,9.176999999999999602e+01
2.567910000000006403e+05,4.090985100000000093e+06,9.260999999999999943e+01
2.568197999999968742e+05,4.090973899999999907e+06,9.323999999999999488e+01
2.568472999999995518e+05,4.090962100000001024e+06,9.334000000000000341e+01
2.568729999999995925e+05,4.090947900000000373e+06,9.356000000000000227e+01
2.568962999999993190e+05,4.090930600000000559e+06,9.460999999999999943e+01
2.569162999999991443e+05,4.090910000000000000e+06,9.718999999999999773e+01
2.569330999999991036e+05,4.090887999999999069e+06,1.000300000000000011e+02
2.569474999999983411e+05,4.090865499999999534e+06,1.058199999999999932e+02
2.569609999999996508e+05,4.090842999999999534e+06,1.114099999999999966e+02
2.569753999999991502e+05,4.090820500000000000e+06,1.154500000000000028e+02
2.569910999999980559e+05,4.090798000000000466e+06,1.183700000000000045e+02
2.570080000000005530e+05,4.090775500000000466e+06,1.203599999999999994e+02
2.570256000000011991e+05,4.090753500000000000e+06,1.227199999999999989e+02
2.570434999999997090e+05,4.090732199999999255e+06,1.248900000000000006e+02
